id,key,value,type 
426726448,building,yes,regular
426735781,building,yes,regular
426805852,name,创业路,regular
426805852,highway,tertiary,regular
426938636,building,yes,regular
426943999,building,yes,regular
426949996,building,yes,regular
426954351,building,yes,regular
426959485,building,yes,regular
426965605,building,yes,regular
426979952,building,yes,regular
426994744,oneway,yes,regular
426994744,highway,tertiary,regular
427040137,highway,unclassified,regular
427203049,highway,unclassified,regular
427317591,amenity,parking,regular
427336634,water,pond,regular
427336634,natural,water,regular
427544746,name,纪念路,regular
427544746,highway,tertiary,regular
427544746,en,Jinian Road,name
427570254,name,Holiday Inn Nantong Oasis International,regular
427570254,smoking,outside,regular
427570254,website,https://www.ihg.com/holidayinn/hotels/it/it/nantong/ntgoc/hoteldetail,regular
427570254,building,hotel,regular
427570254,city,Nantong,addr
427570254,street,North Avenue,addr
427570254,postcode,226000,addr
427570254,levels,26,building
427570254,housenumber,199,addr
427620707,highway,residential,regular
427816618,highway,residential,regular
428179917,name,打唱台,regular
428179917,en,Acting and Singing Stage,name
428179917,zh,打唱台,name
428179917,building,yes,regular
428179917,shape,gabled,roof
428179917,levels,1,roof
428179917,levels,1,building
428196090,name,可以观,regular
428196090,en,Keyi Hall,name
428196090,zh,可以观,name
428196090,building,yes,regular
428196090,shape,gabled,roof
428196090,levels,1,roof
428196090,levels,1,building
428360539,highway,service,regular
428369366,highway,residential,regular
428376680,highway,residential,regular
428380102,building,apartments,regular
428387532,highway,service,regular
428408457,building,yes,regular
428412722,building,yes,regular
428423901,building,yes,regular
428512662,highway,tertiary,regular
428686794,natural,scrub,regular
428861742,highway,residential,regular
428868895,building,yes,regular
429058728,building,yes,regular
429064615,building,yes,regular
429281862,building,yes,regular
429434370,highway,service,regular
429447699,building,yes,regular
429452350,building,yes,regular
429497668,highway,residential,regular
429504578,highway,track,regular
429549586,building,yes,regular
429553784,building,yes,regular
429563074,highway,residential,regular
429563175,building,yes,regular
429567177,building,yes,regular
429577180,building,yes,regular
429589136,building,yes,regular
429589238,building,yes,regular
429676335,highway,footway,regular
429784168,building,yes,regular
429785447,building,yes,regular
429787364,building,yes,regular
429807817,highway,unclassified,regular
429819482,building,yes,regular
429825161,ref,S215,regular
429825161,lanes,2,regular
429825161,layer,1,regular
429825161,bridge,yes,regular
429825161,oneway,yes,regular
429825161,highway,primary,regular
429844084,building,yes,regular
429893432,highway,unclassified,regular
430212530,bridge,yes,regular
430212530,highway,footway,regular
430468324,building,yes,regular
430518772,highway,service,regular
430530833,highway,track,regular
430690125,natural,wood,regular
430884122,highway,residential,regular
430896907,highway,residential,regular
430935903,building,residential,regular
430935903,levels,32,building
431112985,highway,residential,regular
431116828,name,江苏天麒特种金属材料科技公司,regular
431116828,landuse,industrial,regular
431122440,building,yes,regular
431127879,building,yes,regular
431219857,name,仪征游泳馆,regular
431219857,leisure,swimming_pool,regular
431590399,source,Bing,regular
431590399,building,yes,regular
431612429,highway,secondary,regular
431655692,highway,residential,regular
431662423,highway,track,regular
431669297,highway,residential,regular
431811916,building,yes,regular
431817475,building,yes,regular
431839488,ref,S338,regular
431839488,foot,yes,regular
431839488,name,S338,regular
431839488,horse,no,regular
431839488,lanes,4,regular
431839488,oneway,yes,regular
431839488,bicycle,yes,regular
431839488,highway,primary,regular
431876176,highway,service,regular
431876176,service,parking_aisle,regular
431888126,highway,service,regular
431898909,building,residential,regular
431899030,water,lake,regular
431899030,natural,water,regular
432053055,building,residential,regular
432071667,building,yes,regular
432085856,highway,residential,regular
432297696,building,yes,regular
432299667,building,yes,regular
432300782,building,yes,regular
432303198,building,yes,regular
432308095,highway,service,regular
432312424,building,yes,regular
432314843,building,yes,regular
432328119,building,yes,regular
432331625,building,yes,regular
432337017,building,yes,regular
432520586,highway,service,regular
432520754,building,yes,regular
432527170,natural,water,regular
432527270,building,yes,regular
432530517,building,yes,regular
432535812,building,yes,regular
432538540,building,yes,regular
432887772,highway,residential,regular
432980349,building,yes,regular
432987455,highway,tertiary,regular
432996846,highway,residential,regular
433008591,highway,residential,regular
433018458,highway,residential,regular
433057476,gauge,1435,regular
433057476,railway,rail,regular
433057476,service,yard,regular
433223762,name,广纪路,regular
433223762,highway,residential,regular
433223762,en,Guangji Road,name
433238466,waterway,riverbank,regular
433238638,highway,service,regular
433247852,building,yes,regular
433256199,building,yes,regular
433264091,building,yes,regular
433274287,building,yes,regular
433777346,highway,service,regular
433778235,building,yes,regular
433816416,building,yes,regular
433830817,oneway,yes,regular
433830817,highway,secondary,regular
434296740,building,yes,regular
434299871,building,yes,regular
434312442,barrier,wall,regular
434327733,highway,unclassified,regular
434333593,layer,1,regular
434333593,bridge,yes,regular
434333593,highway,unclassified,regular
434418512,building,yes,regular
434999615,highway,path,regular
435088967,building,residential,regular
435130324,building,house,regular
435579959,building,yes,regular
435582153,ref,X303,regular
435582153,source,Bing,regular
435582153,highway,secondary,regular
435589876,building,yes,regular
435594179,building,yes,regular
435616014,building,yes,regular
435646007,building,yes,regular
435734922,building,yes,regular
435740774,building,yes,regular
435742659,ref,G42,regular
435742659,name,沪宁高速,regular
435742659,lanes,4,regular
435742659,oneway,yes,regular
435742659,highway,motorway,regular
435742659,int_ref,AH5,regular
435742659,en,Huning Expressway,name
435742659,surface,asphalt,regular
435742659,maxspeed,120,regular
435753363,building,yes,regular
435760387,highway,tertiary,regular
435760487,building,yes,regular
435764703,building,yes,regular
435765792,highway,tertiary,regular
435787656,building,yes,regular
435842763,highway,unclassified,regular
435946923,highway,unclassified,regular
436182517,landuse,industrial,regular
436353855,highway,path,regular
436695389,note,incomplete,regular
436695389,barrier,wall,regular
436868554,building,residential,regular
436875168,building,yes,regular
436877329,building,yes,regular
437379399,highway,service,regular
437526461,landuse,residential,regular
437570101,highway,residential,regular
437658326,building,yes,regular
437658427,highway,tertiary,regular
437658529,layer,-1,regular
437658529,tunnel,culvert,regular
437658529,waterway,canal,regular
437703177,waterway,riverbank,regular
437710636,building,yes,regular
437712203,building,yes,regular
437723607,building,yes,regular
437731663,building,yes,regular
437731763,highway,unclassified,regular
437731864,highway,residential,regular
437731970,landuse,residential,regular
437767223,building,yes,regular
437789908,building,yes,regular
437796119,railway,rail,regular
437898006,building,yes,regular
437902209,building,yes,regular
437912889,building,yes,regular
437936972,building,yes,regular
437980611,oneway,yes,regular
437980611,highway,primary,regular
437985934,building,yes,regular
438153175,waterway,canal,regular
438252425,width,2.2,regular
438252425,highway,path,regular
438252425,surface,concrete,regular
438361500,highway,residential,regular
438485145,name,宝塔山路,regular
438485145,lanes,2,regular
438485145,oneway,yes,regular
438485145,highway,tertiary,regular
438488929,highway,residential,regular
438498455,highway,residential,regular
438536427,building,yes,regular
438539779,building,yes,regular
438732387,highway,tertiary,regular
438738287,highway,service,regular
438745681,highway,tertiary,regular
438796219,building,yes,regular
438860291,highway,residential,regular
438912947,building,yes,regular
438941610,highway,service,regular
438949117,lanes,3,regular
438949117,oneway,yes,regular
438949117,highway,secondary,regular
438953455,building,yes,regular
438963409,building,yes,regular
439005630,building,yes,regular
439009539,building,yes,regular
439101149,building,yes,regular
439106301,highway,tertiary,regular
439114144,building,yes,regular
439123717,building,yes,regular
439128760,building,yes,regular
439149109,building,yes,regular
439640295,ref,X314,regular
439640295,highway,secondary,regular
439644354,name,鞍山四村第二小区,regular
439644354,landuse,residential,regular
439648976,building,house,regular
439659400,building,yes,regular
439669046,building,yes,regular
439692514,lanes,3,regular
439692514,oneway,yes,regular
439692514,highway,primary,regular
439704632,flagfp,1,regular
439704632,highway,primary,regular
439704632,end,3,lanes
439704632,start,3,lanes
439704632,name,三环快速路,regular
439704632,oneway,yes,regular
439773073,highway,secondary,regular
439773073,lanes,2,regular
439773073,name,新城大道,regular
439773073,oneway,yes,regular
439835804,name,长天路,regular
439835804,highway,tertiary,regular
439849674,name,秋水路,regular
439849674,oneway,yes,regular
439849674,highway,tertiary,regular
439878188,bridge,viaduct,regular
439878188,flagfp,1,regular
439878188,highway,trunk,regular
439878188,lanes,3,regular
439878188,end,3,lanes
439878188,start,3,lanes
439878188,layer,1,regular
439878188,name,外环东路,regular
439878188,oneway,yes,regular
439878188,ref,G204,regular
439970197,highway,service,regular
440002760,highway,residential,regular
440014668,building,yes,regular
440126758,name,环湖东路,regular
440126758,oneway,yes,regular
440126758,highway,secondary,regular
440132926,building,yes,regular
440146335,highway,service,regular
440146335,service,alley,regular
440152632,building,yes,regular
440157152,building,yes,regular
440164205,building,yes,regular
440179369,ref,S39,regular
440179369,oneway,yes,regular
440179369,highway,motorway,regular
440179469,building,yes,regular
440200756,building,yes,regular
440266668,building,yes,regular
440268444,building,yes,regular
440269791,building,yes,regular
440284008,highway,service,regular
440284108,building,yes,regular
440288009,building,yes,regular
440290810,building,yes,regular
440298785,highway,residential,regular
440303791,building,yes,regular
440309240,highway,residential,regular
440321552,highway,service,regular
440321652,building,yes,regular
440425523,natural,water,regular
440447439,building,yes,regular
440449977,building,yes,regular
440553795,building,yes,regular
440691252,highway,footway,regular
440691252,surface,asphalt,regular
440703295,name,新西路,regular
440703295,oneway,yes,regular
440703295,highway,tertiary,regular
440740455,building,yes,regular
440751949,building,yes,regular
440893913,landuse,industrial,regular
440931487,name,芳塍路,regular
440931487,layer,1,regular
440931487,bridge,yes,regular
440931487,highway,tertiary,regular
441105173,highway,tertiary,regular
441115183,oneway,yes,regular
441115183,highway,tertiary,regular
441358626,building,yes,regular
441364280,oneway,yes,regular
441364280,highway,tertiary,regular
441370398,highway,service,regular
441380028,building,yes,regular
441384474,building,yes,regular
441391952,building,yes,regular
441421932,name,溪西路,regular
441421932,highway,unclassified,regular
441476163,layer,-1,regular
441476163,tunnel,yes,regular
441476163,waterway,stream,regular
441544118,building,yes,regular
441544218,building,yes,regular
441547442,building,yes,regular
441558556,building,yes,regular
441558657,building,yes,regular
441562657,building,yes,regular
441568155,building,yes,regular
441572735,highway,service,regular
441613498,natural,water,regular
441792044,bicycle,no,regular
441792044,highway,secondary,regular
441792044,lanes,2,regular
441792044,name,常熟路,regular
441792044,en,Changshu Road,name
441792044,old_name,Route de Say-Zoong,regular
441792044,surface,asphalt,regular
441870782,building,yes,regular
441879655,building,yes,regular
441882089,building,yes,regular
441921261,building,yes,regular
441935442,building,yes,regular
442007930,highway,residential,regular
442045328,building,yes,regular
442051023,building,yes,regular
442143831,name,健康路,regular
442143831,highway,tertiary,regular
442148383,building,yes,regular
442187537,building,yes,regular
442378628,highway,tertiary,regular
442392476,highway,residential,regular
442517198,building,yes,regular
442690522,name,长江路,regular
442690522,highway,tertiary,regular
442711910,highway,residential,regular
442928750,highway,residential,regular
442994738,building,yes,regular
442996136,building,yes,regular
443005695,building,yes,regular
443010164,building,yes,regular
443192245,name,上海工程技术大学排球场,regular
443192245,sport,volleyball,regular
443192245,leisure,pitch,regular
443311980,building,yes,regular
443319199,oneway,yes,regular
443319199,highway,primary,regular
443331885,highway,service,regular
443349557,building,yes,regular
443371102,building,yes,regular
443522066,building,yes,regular
443528729,building,yes,regular
443542387,building,yes,regular
443549616,building,yes,regular
443551724,building,yes,regular
443567074,building,residential,regular
443588017,landuse,residential,regular
443595548,building,residential,regular
443600807,building,yes,regular
443685660,building,yes,regular
443689819,building,yes,regular
443690721,building,yes,regular
443691494,building,yes,regular
443697407,building,yes,regular
443698855,building,yes,regular
443707349,building,yes,regular
443711401,waterway,riverbank,regular
443718274,building,yes,regular
443723340,highway,service,regular
443725964,name,氿滨中路,regular
443725964,highway,tertiary,regular
443732228,name,氿滨大道,regular
443732228,oneway,yes,regular
443732228,highway,secondary,regular
443751768,oneway,yes,regular
443751768,highway,primary_link,regular
443781231,building,yes,regular
443785154,area,yes,regular
443789537,building,yes,regular
443878544,building,yes,regular
443880666,building,yes,regular
443889807,building,yes,regular
443900048,name,庆源大道,regular
443900048,oneway,yes,regular
443900048,highway,primary,regular
443903437,highway,service,regular
443913676,highway,residential,regular
443916090,building,yes,regular
443917798,building,yes,regular
443976118,highway,residential,regular
444142450,building,yes,regular
444263677,waterway,riverbank,regular
444316208,name,藏书羊肉店,regular
444316208,amenity,restaurant,regular
444316208,cuisine,mutton,regular
444316208,smoking,yes,regular
444316208,building,yes,regular
444316208,capacity,50,regular
444316208,takeaway,no,regular
444316208,city,苏州市,addr
444316208,street,龙西路,addr
444316208,opening_hours,10 a.m-23 p.m,regular
444316208,housenumber,361号,addr
444359432,building,yes,regular
444360292,building,yes,regular
444385370,highway,residential,regular
444408169,natural,water,regular
444525215,name,中湾路,regular
444525215,highway,tertiary,regular
444541821,highway,tertiary,regular
444553457,building,yes,regular
444567974,building,yes,regular
444683214,building,yes,regular
444688075,building,yes,regular
444694181,highway,residential,regular
444714988,building,yes,regular
444726543,building,yes,regular
444730071,building,yes,regular
444752621,highway,service,regular
444757539,building,yes,regular
444757642,building,yes,regular
444760932,building,yes,regular
444764607,building,yes,regular
444844251,building,yes,regular
444854599,highway,tertiary,regular
444866992,building,yes,regular
444898930,natural,water,regular
445458300,landuse,industrial,regular
445711064,building,residential,regular
445920809,highway,footway,regular
445943352,highway,secondary,regular
445943352,name,界浦路,regular
445943352,oneway,yes,regular
446446011,name,公寓楼,regular
446446011,building,residential,regular
446446011,levels,4,building
446674511,name,金沙新城社区卫生服务中心,regular
446674511,amenity,hospital,regular
446674511,city,上 海市,addr
446674511,street,金耀路,addr
446674511,housenumber,100,addr
446933547,building,yes,regular
446934937,building,yes,regular
446939493,building,yes,regular
446939600,building,yes,regular
446943861,highway,footway,regular
446966514,housenumber,111,addr
446966514,street,九江路,addr
446966514,building,yes,regular
446966514,levels,13,building
446966514,heritage,4,regular
446966514,operator,上海市优秀历史建筑,heritage
446966514,ref,A-Ⅲ-041,heritage
446966514,name,上投大厦,regular
446966514,old_name,大陆银行,regular
446966514,start_date,1932,regular
447382355,building,yes,regular
447949836,highway,footway,regular
447974676,highway,residential,regular
448092206,highway,residential,regular
448178914,building,yes,regular
448484857,highway,tertiary,regular
448589136,building,yes,regular
448869999,highway,service,regular
448907865,highway,service,regular
448907865,service,parking_aisle,regular
448944514,part,yes,building
448967548,highway,tertiary,regular
449048172,layer,1,regular
449048172,bridge,yes,regular
449048172,highway,secondary,regular
449051292,building,yes,regular
449056599,name,松江路,regular
449056599,oneway,yes,regular
449056599,highway,tertiary,regular
449061242,building,yes,regular
449067863,building,yes,regular
449171062,building,yes,regular
449254449,highway,residential,regular
449258907,highway,service,regular
449258907,service,alley,regular
449265238,name,吉庆街,regular
449265238,highway,tertiary,regular
449265238,en,Jiqing Street,name
449378267,highway,service,regular
449395767,building,yes,regular
449492003,highway,service,regular
449623550,waterway,riverbank,regular
449705227,building,yes,regular
449805183,natural,water,regular
449859576,building,yes,regular
449892044,highway,residential,regular
450037973,building,yes,regular
450229992,highway,footway,regular
450528128,source,bing,regular
450528128,natural,water,regular
450569582,source,bing,regular
450569582,highway,residential,regular
450596479,area,yes,regular
450596479,highway,pedestrian,regular
450695351,building,yes,regular
450696423,building,yes,regular
450696423,levels,7,building
450700289,layer,1,regular
450700289,bridge,yes,regular
450700289,oneway,yes,regular
450700289,source,bing,regular
450700289,highway,tertiary,regular
450711985,highway,footway,regular
450712702,building,yes,regular
450713542,building,yes,regular
450713646,building,yes,regular
450715175,building,yes,regular
450715637,name,One Home Hotel,regular
450715637,building,commercial,regular
451544546,source,bing,regular
451544546,natural,water,regular
451708347,aeroway,taxiway,regular
451903663,building,yes,regular
452016601,name,皇都花园,regular
452016601,landuse,residential,regular
452016601,city,上海市,addr
452016601,street,顾戴路,addr
452016601,housenumber,2000号,addr
452598937,waterway,river,regular
452959113,landuse,residential,regular
452959113,name,凤凰城翡翠岛（别墅）,regular
453008847,landuse,industrial,regular
453465829,highway,unclassified,regular
454305823,building,yes,regular
454323101,building,yes,regular
454323202,highway,service,regular
454426668,highway,service,regular
454426668,service,alley,regular
454775478,name,河东路,regular
454775478,highway,tertiary,regular
454775478,en,Hedong Road,name
454775478,surface,concrete,regular
454775478,maxspeed,50,regular
454867381,layer,1,regular
454867381,bridge,yes,regular
454867381,highway,service,regular
454885868,name,沪杭铁路外环线,regular
454885868,gauge,1435,regular
454885868,layer,1,regular
454885868,usage,main,regular
454885868,bridge,yes,regular
454885868,railway,rail,regular
454885868,voltage,25000,regular
454885868,frequency,50,regular
454885868,electrified,contact_line,regular
454963510,name,京沪线,regular
454963510,gauge,1435,regular
454963510,en,Jinghu Line,name
454963510,railway,rail,regular
454963510,service,yard,regular
454963510,voltage,25000,regular
454963510,frequency,50,regular
454963510,electrified,contact_line,regular
455298249,source,bing,regular
455454701,waterway,riverbank,regular
455594749,building,yes,regular
455598217,building,yes,regular
455603468,highway,residential,regular
455890871,source,bing,regular
455890871,highway,residential,regular
456170086,lit,yes,regular
456170086,name,环城东路,regular
456170086,lanes,2,regular
456170086,oneway,yes,regular
456170086,source,survey,regular
456170086,highway,unclassified,regular
456170086,en,East Huancheng Road,name
456170086,zh,环城东路,name
456170086,cycleway,lane,regular
456170086,zh_pinyin,Huánchéng Dōng Lù,name
456709096,highway,residential,regular
456739814,name,B004,regular
456739814,building,dormitory,regular
456739814,levels,6,building
456953160,name,五台山路,regular
456953160,highway,primary,regular
457036365,name,陸家嘴軟件園,regular
457036365,landuse,industrial,regular
457433467,highway,residential,regular
457620456,building,apartments,regular
458012852,building,yes,regular
458205377,building,yes,regular
458304253,highway,tertiary,regular
458406459,building,yes,regular
458419026,building,yes,regular
458423561,highway,residential,regular
458435085,building,yes,regular
458439754,highway,unclassified,regular
458440148,building,yes,regular
458447862,building,yes,regular
458451121,building,yes,regular
458497430,building,yes,regular
458502372,building,yes,regular
458637796,building,yes,regular
458647693,building,yes,regular
458676053,building,yes,regular
458683253,building,yes,regular
458686151,building,yes,regular
458695886,building,yes,regular
458695988,building,yes,regular
458822776,building,yes,regular
458824643,building,yes,regular
458824743,building,yes,regular
458851254,building,yes,regular
458851354,building,yes,regular
458887647,building,school,regular
458887647,name,行政楼,regular
458957160,waterway,riverbank,regular
459161751,building,yes,regular
459578391,building,yes,regular
459590897,building,yes,regular
459774948,building,yes,regular
459824092,highway,service,regular
459824193,building,yes,regular
459824293,building,yes,regular
459824399,building,yes,regular
459824499,building,yes,regular
459914153,highway,residential,regular
459917998,bridge,yes,regular
459917998,highway,residential,regular
459924933,building,yes,regular
460267491,building,yes,regular
460311586,highway,service,regular
460329913,building,yes,regular
460456504,highway,path,regular
460553328,highway,living_street,regular
460669498,highway,secondary_link,regular
460823799,leisure,pitch,regular
460911275,highway,tertiary,regular
460922170,building,yes,regular
461053929,building,yes,regular
461062060,building,yes,regular
461092676,building,yes,regular
461105121,building,yes,regular
461138718,building,yes,regular
461144807,building,yes,regular
461150046,building,yes,regular
461258497,building,yes,regular
461267188,building,yes,regular
461287696,building,yes,regular
461296905,building,yes,regular
461297005,building,yes,regular
461368466,building,yes,regular
461377230,building,yes,regular
461499921,shelter,yes,regular
461499921,public_transport,platform,regular
461616064,highway,residential,regular
461616064,surface,paved,regular
461665067,building,commercial,regular
461666971,name,新立名园,regular
461666971,landuse,residential,regular
461689474,landuse,industrial,regular
461691215,building,yes,regular
461849974,building,apartments,regular
461873797,building,school,regular
461901314,name,上海火车站北广场地下车库入库线,regular
461901314,lanes,2,regular
461901314,oneway,yes,regular
461901314,highway,tertiary,regular
461901314,surface,asphalt,regular
462094388,highway,residential,regular
462310711,building,yes,regular
462320170,building,yes,regular
462449611,highway,tertiary,regular
462456612,building,yes,regular
462469547,highway,residential,regular
462474941,building,yes,regular
462480251,building,yes,regular
462487485,building,yes,regular
462552708,building,yes,regular
462582512,building,yes,regular
462582616,building,yes,regular
462582717,building,yes,regular
462717295,building,yes,regular
462717399,building,yes,regular
462717399,name,国检大厦,regular
462717943,highway,residential,regular
462744745,highway,service,regular
462778092,highway,service,regular
462778194,building,yes,regular
463038961,highway,residential,regular
463040288,building,yes,regular
463058859,highway,residential,regular
463203916,building,yes,regular
463205263,building,yes,regular
463207113,building,yes,regular
463223468,building,yes,regular
463228889,building,yes,regular
463238867,building,yes,regular
463238967,building,yes,regular
463241093,building,yes,regular
463272182,highway,footway,regular
463774389,building,yes,regular
463774490,building,yes,regular
463791321,building,yes,regular
463801114,building,yes,regular
463814943,amenity,school,regular
463815043,building,yes,regular
463818541,building,yes,regular
463824688,building,yes,regular
463824788,building,yes,regular
463828500,building,yes,regular
463860070,highway,service,regular
464087279,highway,tertiary,regular
464113007,building,yes,regular
464262314,building,yes,regular
464263244,building,yes,regular
464270150,highway,service,regular
464270251,building,residential,regular
464270354,building,residential,regular
464285496,building,yes,regular
464307982,building,yes,regular
464309870,highway,service,regular
464312214,building,yes,regular
464478959,highway,service,regular
464499254,leisure,pitch,regular
464502382,building,yes,regular
464536448,building,yes,regular
464536548,building,yes,regular
464675152,highway,residential,regular
464914785,building,yes,regular
465142151,highway,primary,regular
465142151,name,沪青平公路,regular
465142151,en,Huqingping Highway,name
465142151,oneway,yes,regular
465142151,ref,G318,regular
465173078,building,residential,regular
465173186,building,residential,regular
465319358,building,yes,regular
465319458,building,yes,regular
465376108,building,yes,regular
465397911,building,yes,regular
465406273,building,yes,regular
465406373,building,yes,regular
465409670,building,yes,regular
465417378,building,yes,regular
465422511,building,yes,regular
465422633,building,yes,regular
465425852,building,yes,regular
465556188,natural,water,regular
465556419,building,yes,regular
465564562,building,yes,regular
465584354,landuse,industrial,regular
465584454,building,yes,regular
465586548,building,yes,regular
465597514,area,yes,regular
465597514,building,yes,regular
465597514,name,海宁站,regular
465597514,railway,station,regular
465605669,building,yes,regular
465629726,building,yes,regular
465629826,building,yes,regular
465654756,building,yes,regular
465844750,building,yes,regular
465844850,building,yes,regular
465875918,highway,primary,regular
465875918,lanes,2,regular
465875918,oneway,yes,regular
465875918,ref,S238,regular
465876050,building,yes,regular
465876156,building,yes,regular
465885052,natural,water,regular
465885157,building,yes,regular
465993504,amenity,fuel,regular
466002097,building,yes,regular
466040130,landuse,industrial,regular
466087632,highway,service,regular
466093582,building,yes,regular
466139720,colour,purple,regular
466139720,description,以于2017年1月18日通车,regular
466139720,electrified,rail,regular
466139720,gauge,1435,regular
466139720,name,南京地铁4号线,regular
466139720,railway,subway,regular
466139720,tunnel,yes,regular
466282215,building,yes,regular
466282315,building,yes,regular
466377871,highway,service,regular
466378086,building,residential,regular
466378315,highway,service,regular
466378466,building,yes,regular
466832797,building,yes,regular
466860848,highway,unclassified,regular
466930065,highway,secondary,regular
466930065,lanes,3,regular
466930065,en,Zhongxin Avenue West,name
466930065,oneway,yes,regular
466939702,building,yes,regular
466941322,building,yes,regular
466944505,building,yes,regular
467099404,building,yes,regular
467099504,building,yes,regular
467111454,building,yes,regular
467111554,building,yes,regular
467111687,building,yes,regular
467135601,building,yes,regular
467152930,bridge,yes,regular
467152930,highway,trunk_link,regular
467152930,layer,2,regular
467152930,motorroad,yes,regular
467152930,oneway,yes,regular
467163925,highway,service,regular
467167410,building,yes,regular
467171582,building,yes,regular
467188059,building,yes,regular
467196792,natural,water,regular
467364864,highway,secondary,regular
467364864,name,南环东路,regular
467364864,oneway,yes,regular
467385105,aeroway,taxiway,regular
467471462,natural,water,regular
467471462,water,reservoir,regular
467546418,building,yes,regular
467546527,building,yes,regular
467550204,building,yes,regular
467550304,building,yes,regular
467550404,building,yes,regular
467552481,building,yes,regular
467557648,building,yes,regular
467557749,building,yes,regular
467557849,building,yes,regular
467558734,building,yes,regular
467563491,building,yes,regular
467563591,building,yes,regular
467564656,natural,water,regular
467564756,building,yes,regular
467573014,highway,residential,regular
467573114,building,yes,regular
467575299,building,yes,regular
467591293,building,yes,regular
467591393,building,yes,regular
467710679,highway,residential,regular
467746358,building,yes,regular
467827650,highway,track,regular
467856025,building,yes,regular
467876914,building,yes,regular
467877014,natural,water,regular
467881136,building,yes,regular
467890677,building,yes,regular
467900420,building,yes,regular
467900563,building,yes,regular
467961566,building,yes,regular
467961667,highway,tertiary,regular
467963551,building,yes,regular
468226918,highway,residential,regular
468226918,oneway,yes,regular
468928261,highway,tertiary_link,regular
468928261,lanes,1,regular
468928261,oneway,yes,regular
469318309,landuse,grass,regular
469500273,highway,service,regular
469635747,aeroway,parking_position,regular
469635878,aeroway,parking_position,regular
469923722,aeroway,taxiway,regular
469923722,ref,R5,regular
469923722,source,Bing,regular
469923845,aeroway,parking_position,regular
469923945,aeroway,parking_position,regular
469939093,aeroway,taxiway,regular
469939093,highway,construction,regular
469939193,aeroway,parking_position,regular
469964463,aeroway,taxiway,regular
470096554,building,apartments,regular
470501474,bridge,yes,regular
470501474,highway,motorway,regular
470501474,lanes,3,regular
470501474,layer,1,regular
470501474,oneway,yes,regular
470501474,ref,S39,regular
470506450,building,yes,regular
470536390,building,yes,regular
470536490,building,yes,regular
470582067,building,yes,regular
470582279,building,yes,regular
470597511,building,yes,regular
470597643,building,yes,regular
470597771,building,yes,regular
470606486,building,yes,regular
471066434,highway,service,regular
471313552,building,storage_tank,regular
471313552,content,fuel,regular
471313552,man_made,storage_tank,regular
471494145,building,house,regular
471522688,highway,service,regular
471717754,highway,service,regular
471769189,building,apartments,regular
471780473,building,residential,regular
472044764,building,residential,regular
472055556,highway,service,regular
472460494,building,residential,regular
472463414,building,yes,regular
472826354,building,apartments,regular
472826454,building,apartments,regular
472830609,building,apartments,regular
473256573,highway,tertiary,regular
473506026,natural,water,regular
473506126,building,yes,regular
473507852,highway,service,regular
473507852,oneway,yes,regular
473609453,highway,service,regular
473684907,natural,water,regular
473743387,building,yes,regular
473743487,building,yes,regular
473743588,building,yes,regular
473754979,building,yes,regular
473772647,highway,tertiary,regular
473786513,building,yes,regular
473787390,building,yes,regular
473797761,building,yes,regular
473797861,building,yes,regular
473908140,highway,service,regular
473908140,service,alley,regular
473972724,building,yes,regular
473998652,building,yes,regular
474009564,amenity,school,regular
474009564,name,浙江省桐乡市高级中学,regular
474087070,building,yes,regular
474087170,building,yes,regular
474098445,building,yes,regular
474099973,building,yes,regular
474100882,building,yes,regular
474101492,building,yes,regular
474130080,building,yes,regular
474130180,building,yes,regular
474138867,building,yes,regular
474190669,highway,residential,regular
474249330,waterway,canal,regular
474267836,highway,residential,regular
474337993,building,yes,regular
474338126,highway,footway,regular
474533860,building,yes,regular
474608045,leisure,pitch,regular
474608045,sport,tennis,regular
474627927,highway,unclassified,regular
474685441,building,apartments,regular
474785094,highway,trunk_link,regular
474785094,oneway,yes,regular
474785197,highway,trunk_link,regular
474785197,oneway,yes,regular
474839648,building,yes,regular
474934125,building,yes,regular
474934232,building,yes,regular
474947878,building,yes,regular
474947978,building,yes,regular
474948078,building,yes,regular
474948178,building,yes,regular
474950384,building,yes,regular
475004893,building,yes,regular
475005087,building,yes,regular
475005309,building,yes,regular
475005488,building,yes,regular
475005658,building,yes,regular
475005768,building,yes,regular
475022660,building,yes,regular
475022761,building,yes,regular
475062605,building,yes,regular
475066849,building,yes,regular
475101377,highway,primary_link,regular
475101377,oneway,yes,regular
475213103,building,yes,regular
475218579,natural,water,regular
475250771,highway,service,regular
475250892,building,yes,regular
475258906,bridge,viaduct,regular
475258906,highway,trunk,regular
475258906,lanes,3,regular
475258906,layer,2,regular
475258906,name,中环快速路,regular
475258906,oneway,yes,regular
475268950,building,apartments,regular
475298337,building,residential,regular
475418630,highway,residential,regular
475435455,building,yes,regular
475470765,building,yes,regular
475616407,building,yes,regular
475739802,building,dormitory,regular
475831388,highway,residential,regular
476159899,alt_name,宁宣高速,regular
476159899,construction,motorway,regular
476159899,highway,construction,regular
476159899,name,宁宣高速公路,regular
476159899,note,开工预计2017年6月通车,regular
476159899,oneway,yes,regular
476159899,ref,S03,regular
476159899,toll,yes,regular
476290536,landuse,residential,regular
476451708,building,apartments,regular
476486139,building,yes,regular
476486239,building,yes,regular
476486339,building,yes,regular
